Product ID;Active (0/1);Name;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unit for the unit price;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature (Name:Value:Position:Customized);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Action when out of stock;ID / Name of shop;Advanced Stock Management;Depends on stock;Warehouse
4158;1;TENNIS BASSES;FEMME,HOMME,Sneakers,Sneakers,Tennis,NATIONAL STANDARD,PrÚ-collection ÚtÚ 2016;169.17;;0.000000;;;;;;NSDCSED0316H-BEIG;;;NATIONAL STANDARD;;;0.000000;0.000000;0.000000;0.000000;0.000000;7;1;both;0.00;;;;;;Tennis basses Neutre - NAT. STANDARD;;;tennis-basses;;;1;0000-00-00;2016-01-09;1;http://www.le66.fr/23177/tennis-basses.jpg,http://www.le66.fr/23178/tennis-basses.jpg,http://www.le66.fr/23179/tennis-basses.jpg,http://www.le66.fr/23180/tennis-basses.jpg,http://www.le66.fr/23217/tennis-basses.jpg,http://www.le66.fr/23218/tennis-basses.jpg,http://www.le66.fr/23219/tennis-basses.jpg,http://www.le66.fr/23220/tennis-basses.jpg;0;Couleur:NEUTRE:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4159;1;TENNIS BASSES;HOMME,Sneakers,Tennis,NATIONAL STANDARD,PrÚ-collection ÚtÚ 2016,Baskets blanches;169.17;;0.000000;;;;;;NSDCSED0316H-BLAN;;;NATIONAL STANDARD;;;0.000000;0.000000;0.000000;0.000000;0.000000;18;1;both;0.00;;;;;;Tennis basses Blanc - NAT. STANDARD;;;tennis-basses;;;1;0000-00-00;2016-01-09;1;http://www.le66.fr/21144/tennis-basses.jpg,http://www.le66.fr/21145/tennis-basses.jpg,http://www.le66.fr/21146/tennis-basses.jpg,http://www.le66.fr/21083/tennis-basses.jpg,http://www.le66.fr/21085/tennis-basses.jpg;0;Couleur:BLANC:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4162;1;TENNIS BASSES;HOMME,Sneakers,Tennis,NATIONAL STANDARD,PrÚ-collection ÚtÚ 2016,Baskets blanches;181.67;;0.000000;;;;;;NSDCSED0416H-BLAN;;;NATIONAL STANDARD;;;0.000000;0.000000;0.000000;0.000000;0.000000;10;1;both;0.00;;;;;;Tennis basses Blanc - NAT. STANDARD;;;tennis-basses;;;1;0000-00-00;2016-01-09;1;http://www.le66.fr/21251/tennis-basses.jpg,http://www.le66.fr/21252/tennis-basses.jpg,http://www.le66.fr/21253/tennis-basses.jpg,http://www.le66.fr/21254/tennis-basses.jpg,http://www.le66.fr/21255/tennis-basses.jpg;0;Couleur:BLANC:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4276;1;PAGE TSHIRT MANCHES COURTES COL ROND;HOMME,Hauts,T-shirts manches courtes,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;54.17;;0.000000;;;;;;ESTPOE08119H-NOIR;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;5;1;both;0.00;;;;;;Page tshirt manches courtes col rond Noir - ETUDES STUDIO - ETUDES STUDIO;;;page-tshirt-manches-courtes-col-rond;;;1;0000-00-00;2016-01-13;1;http://www.le66.fr/19277/page-tshirt-manches-courtes-col-rond.jpg,http://www.le66.fr/19278/page-tshirt-manches-courtes-col-rond.jpg,http://www.le66.fr/19279/page-tshirt-manches-courtes-col-rond.jpg,http://www.le66.fr/19280/page-tshirt-manches-courtes-col-rond.jpg;0;Couleur:NOIR:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4278;1;ACADIA CHEMISE MANCHES LONGUES;HOMME,Chemises,Chemises manches longues,Sur-chemises,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;133.33;;0.000000;;;;;;ETSCHE06SS1H-BLEU;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;4;1;both;0.00;;;;;;Acadia chemise manches longues Bleu - ETUDES STUDIO - ETUDES STUDIO;;;acadia-chemise-manches-longues;;;1;0000-00-00;2016-01-13;1;http://www.le66.fr/19281/acadia-chemise-manches-longues.jpg,http://www.le66.fr/19282/acadia-chemise-manches-longues.jpg,http://www.le66.fr/19283/acadia-chemise-manches-longues.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4279;1;FUGAGE CHEMISE MANCHES LONGUES;HOMME,Chemises,Chemises manches longues,Sur-chemises,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;158.33;;0.000000;;;;;;ETSCHE0712H-MARI;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Fugage chemise manches longues Bleu - ETUDES STUDIO - ETUDES STUDIO;;;fugage-chemise-manches-longues;;;1;0000-00-00;2016-01-13;1;http://www.le66.fr/20476/fugage-chemise-manches-longues.jpg,http://www.le66.fr/20477/fugage-chemise-manches-longues.jpg,http://www.le66.fr/20478/fugage-chemise-manches-longues.jpg,http://www.le66.fr/20479/fugage-chemise-manches-longues.jpg,http://www.le66.fr/20502/fugage-chemise-manches-longues.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4284;1;CURATOR CHAPEAU;FEMME,HOMME,Chapeaux & Bonnets,Casquettes & Chapeaux,Chapeaux,Les tops de l'ÚtÚ / Crop tops et Bardot,CHAPEAU,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;225;;0.000000;;;;;;ETSCPCURATOH-BLEU;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;4;1;both;0.00;;;;;;Curator chapeau Bleu - CHAPEAU - ETUDES STUDIO;;;curator-chapeau;;;1;0000-00-00;2016-01-13;1;http://www.le66.fr/21996/curator-chapeau.jpg,http://www.le66.fr/21997/curator-chapeau.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4285;1;CURATOR CHAPEAU;FEMME,HOMME,Chapeaux & Bonnets,Casquettes & Chapeaux,Chapeaux,CHAPEAU,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;225;;0.000000;;;;;;ETSCPCURATOH-NOIR;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;2;1;both;0.00;;;;;;Curator chapeau Noir - CHAPEAU - ETUDES STUDIO;;;curator-chapeau;;;1;0000-00-00;2016-01-13;1;http://www.le66.fr/21998/curator-chapeau.jpg,http://www.le66.fr/21999/curator-chapeau.jpg;0;Couleur:NOIR:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4286;1;SESAM CHAPEAU;FEMME,HOMME,Chapeaux & Bonnets,Casquettes & Chapeaux,Chapeaux,CHAPEAU,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;216.67;;0.000000;;;;;;ETSCPE06SS1H-BLEU;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;4;1;both;0.00;;;;;;Sesam chapeau Bleu - CHAPEAU - ETUDES STUDIO;;;sesam-chapeau;;;1;0000-00-00;2016-01-13;1;http://www.le66.fr/22000/sesam-chapeau.jpg,http://www.le66.fr/22001/sesam-chapeau.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4287;1;SESAM CHAPEAU;FEMME,HOMME,Chapeaux & Bonnets,Casquettes & Chapeaux,Chapeaux,CHAPEAU,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;216.67;;0.000000;;;;;;ETSCPE06SS1H-ORAN;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;4;1;both;0.00;;;;;;Sesam chapeau Orange - CHAPEAU - ETUDES STUDIO;;;sesam-chapeau;;;1;0000-00-00;2016-01-13;1;http://www.le66.fr/22002/sesam-chapeau.jpg,http://www.le66.fr/22003/sesam-chapeau.jpg;0;Couleur:ORANGE:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4288;1;SESAM CHAPEAU;FEMME,HOMME,Chapeaux & Bonnets,Casquettes & Chapeaux,Chapeaux,CHAPEAU,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;216.67;;0.000000;;;;;;ETSCPE06SS1H-TAUP;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;4;1;both;0.00;;;;;;Sesam chapeau Marron - CHAPEAU - ETUDES STUDIO;;;sesam-chapeau;;;1;0000-00-00;2016-01-13;1;http://www.le66.fr/22305/sesam-chapeau.jpg,http://www.le66.fr/22304/sesam-chapeau.jpg;0;Couleur:MARRON:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4293;1;DIALOGUES PANTALON DROIT;HOMME,Pantalons,Pantalons,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;225;;0.000000;;;;;;ETSPAE0663H-BLEU;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;2;1;both;0.00;;;;;;Dialogues pantalon droit Bleu - ETUDES STUDIO - ETUDES STUDIO;;;dialogues-pantalon-droit;;;1;0000-00-00;2016-01-13;1;http://www.le66.fr/19294/dialogues-pantalon-droit.jpg,http://www.le66.fr/19295/dialogues-pantalon-droit.jpg,http://www.le66.fr/19296/dialogues-pantalon-droit.jpg,http://www.le66.fr/19297/dialogues-pantalon-droit.jpg,http://www.le66.fr/19298/dialogues-pantalon-droit.jpg,http://www.le66.fr/19299/dialogues-pantalon-droit.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4294;1;ARCHIVES PANTALON DROIT;HOMME,Pantalons,Pantalons,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;141.67;;0.000000;;;;;;ETSPAE0787H-MARI;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Archives pantalon droit Bleu - ETUDES STUDIO - ETUDES STUDIO;;;archives-pantalon-droit;;;1;0000-00-00;2016-01-13;1;http://www.le66.fr/22080/archives-pantalon-droit.jpg,http://www.le66.fr/22081/archives-pantalon-droit.jpg,http://www.le66.fr/22082/archives-pantalon-droit.jpg,http://www.le66.fr/22083/archives-pantalon-droit.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4295;1;ARCHIVES PANTALON DROIT;HOMME,Pantalons,Pantalons,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;166.67;;0.000000;;;;;;ETSPAE0835H-BLEU;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;4;1;both;0.00;;;;;;Archives pantalon droit Bleu - ETUDES STUDIO - ETUDES STUDIO;;;archives-pantalon-droit;;;1;0000-00-00;2016-01-13;1;http://www.le66.fr/22084/archives-pantalon-droit.jpg,http://www.le66.fr/22085/archives-pantalon-droit.jpg,http://www.le66.fr/22086/archives-pantalon-droit.jpg,http://www.le66.fr/22088/archives-pantalon-droit.jpg,http://www.le66.fr/22089/archives-pantalon-droit.jpg,http://www.le66.fr/22087/archives-pantalon-droit.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4297;1;COSTUME;HOMME,Costumes,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;441.67;;0.000000;;;;;;ETSPME0651H-MARI;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;4;1;both;0.00;;;;;;Costume Bleu - ETUDES STUDIO;;;costume;;;1;0000-00-00;2016-01-13;1;http://www.le66.fr/19310/costume.jpg,http://www.le66.fr/19307/costume.jpg,http://www.le66.fr/19308/costume.jpg,http://www.le66.fr/19309/costume.jpg,http://www.le66.fr/19306/costume.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4298;1;BLAZER CINTRE;HOMME,Vestes & Manteaux,Costumes,Vestes,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;441.67;;0.000000;;;;;;ETSPME0652H-BLEU;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Collective costume Bleu - ETUDES STUDIO;;;blazer-cintre;;;1;0000-00-00;2016-01-13;1;http://www.le66.fr/19315/blazer-cintre.jpg,http://www.le66.fr/19312/blazer-cintre.jpg,http://www.le66.fr/19313/blazer-cintre.jpg,http://www.le66.fr/19314/blazer-cintre.jpg,http://www.le66.fr/19311/blazer-cintre.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4299;1;POWDER T SHIRT MANCHES COURTES COL ROND;HOMME,Hauts,T-shirts manches courtes,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;133.33;;0.000000;;;;;;ETSPOE0788H-NOIR;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;6;1;both;0.00;;;;;;T shirt manches courtes col rond Noir - ETUDES STUDIO - ETUDES STUDIO;;;powder-t-shirt-manches-courtes-col-rond;;;1;0000-00-00;2016-01-13;1;http://www.le66.fr/19316/powder-t-shirt-manches-courtes-col-rond.jpg,http://www.le66.fr/19317/powder-t-shirt-manches-courtes-col-rond.jpg,http://www.le66.fr/19318/powder-t-shirt-manches-courtes-col-rond.jpg,http://www.le66.fr/19319/powder-t-shirt-manches-courtes-col-rond.jpg;0;Couleur:NOIR:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4304;1;T SHIRT MANCHES LONGUES COL ROND;HOMME,Hauts,T-shirts manches longues,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;133.33;;0.000000;;;;;;ETSPOE0825H-BLAN;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;5;1;both;0.00;;;;;;T shirt manches longues col rond Blanc - ETUDES STUDIO - ETUDES STUDIO;;;t-shirt-manches-longues-col-rond;;;1;0000-00-00;2016-01-13;1;http://www.le66.fr/22090/t-shirt-manches-longues-col-rond.jpg,http://www.le66.fr/22091/t-shirt-manches-longues-col-rond.jpg,http://www.le66.fr/22092/t-shirt-manches-longues-col-rond.jpg,http://www.le66.fr/22093/t-shirt-manches-longues-col-rond.jpg;0;Couleur:BLANC:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4308;1;AWARD TSHIRT MANCHES COURTES COL ROND;HOMME,Hauts,T-shirts manches courtes,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;75;;0.000000;;;;;;ETSPOE0860H-BLAN;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Award tshirt manches courtes col rond Blanc - ETUDES STUDIO - ETUDES STUDIO;;;award-tshirt-manches-courtes-col-rond;;;1;0000-00-00;2016-01-13;1;http://www.le66.fr/19327/award-tshirt-manches-courtes-col-rond.jpg,http://www.le66.fr/19328/award-tshirt-manches-courtes-col-rond.jpg,http://www.le66.fr/19333/award-tshirt-manches-courtes-col-rond.jpg,http://www.le66.fr/19334/award-tshirt-manches-courtes-col-rond.jpg;0;Couleur:BLANC:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4310;1;ETOILE CREW SWEAT MANCHES LONGUES COL ROND;HOMME,Sweatshirts,Sweats imprimÚs,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;158.33;;0.000000;;;;;;ETSPOE0869H-BLEU;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;5;1;both;0.00;;;;;;Etoile crew sweat manches longues col rond Bleu - ETUDES STUDIO - ETUDES STUDIO;;;etoile-crew-sweat-manches-longues-col-rond;;;1;0000-00-00;2016-01-13;1;http://www.le66.fr/19335/etoile-crew-sweat-manches-longues-col-rond.jpg,http://www.le66.fr/19336/etoile-crew-sweat-manches-longues-col-rond.jpg,http://www.le66.fr/19337/etoile-crew-sweat-manches-longues-col-rond.jpg,http://www.le66.fr/19338/etoile-crew-sweat-manches-longues-col-rond.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4334;1;OMBRE CHEMISE MANCHES LONGUES;HOMME,Chemises,Chemises manches longues,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;175;;0.000000;;;;;;ETSCHE0809H-CIEL;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;3;1;both;0.00;;;;;;Ombre chemise manches longues Bleu - ETUDES STUDIO - ETUDES STUDIO;;;ombre-chemise-manches-longues;;;1;0000-00-00;2016-01-14;1;http://www.le66.fr/19290/ombre-chemise-manches-longues.jpg,http://www.le66.fr/19291/ombre-chemise-manches-longues.jpg,http://www.le66.fr/19292/ombre-chemise-manches-longues.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4335;1;ENDLESS PANTALON DROIT;HOMME,Pantalons,SurvÛtements,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;150;;0.000000;;;;;;ETSPAE0840H-GRIS;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;6;1;both;0.00;;;;;;Endless pantalon droit Gris - ETUDES STUDIO - ETUDES STUDIO;;;endless-pantalon-droit;;;1;0000-00-00;2016-01-14;1;http://www.le66.fr/19300/endless-pantalon-droit.jpg,http://www.le66.fr/19301/endless-pantalon-droit.jpg,http://www.le66.fr/19302/endless-pantalon-droit.jpg,http://www.le66.fr/19303/endless-pantalon-droit.jpg,http://www.le66.fr/19304/endless-pantalon-droit.jpg,http://www.le66.fr/19305/endless-pantalon-droit.jpg;0;Couleur:GRIS:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4336;1;ETOILE SWEAT MANCHES LONGUES COL ROND;HOMME,Sweatshirts,Sweats imprimÚs,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;150;;0.000000;;;;;;ETSPOE08111H-BLAN;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;6;1;both;0.00;;;;;;Etoile sweat manches longues col rond Blanc - ETUDES STUDIO - ETUDES STUDIO;;;etoile-sweat-manches-longues-col-rond;;;1;0000-00-00;2016-01-14;1;http://www.le66.fr/19329/etoile-sweat-manches-longues-col-rond.jpg,http://www.le66.fr/19330/etoile-sweat-manches-longues-col-rond.jpg,http://www.le66.fr/19331/etoile-sweat-manches-longues-col-rond.jpg,http://www.le66.fr/19332/etoile-sweat-manches-longues-col-rond.jpg;0;Couleur:BLANC:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4337;1;POWDER T SHIRT MANCHES COURTES COL ROND;HOMME,Hauts,T-shirts manches courtes,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;150;;0.000000;;;;;;ETSPOE0823H-MARI;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;6;1;both;0.00;;;;;;Powder t shirt manches courtes col rond Bleu - ETUDES STUDIO - ETUDES STUDIO;;;powder-t-shirt-manches-courtes-col-rond;;;1;0000-00-00;2016-01-14;1;http://www.le66.fr/19320/powder-t-shirt-manches-courtes-col-rond.jpg,http://www.le66.fr/19321/powder-t-shirt-manches-courtes-col-rond.jpg,http://www.le66.fr/19322/powder-t-shirt-manches-courtes-col-rond.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4338;1;PAGE TSHIRT MANCHES COURTES COL ROND;HOMME,Hauts,T-shirts manches courtes,ETUDES STUDIO,PrÚ-collection ÚtÚ 2016;83.33;;0.000000;;;;;;ETSPOE0853H-GRIS;;;ETUDES STUDIO;;;0.000000;0.000000;0.000000;0.000000;0.000000;6;1;both;0.00;;;;;;Page tshirt manches courtes col rond Gris - ETUDES STUDIO - ETUDES STUDIO;;;page-tshirt-manches-courtes-col-rond;;;1;0000-00-00;2016-01-14;1;http://www.le66.fr/19323/page-tshirt-manches-courtes-col-rond.jpg,http://www.le66.fr/19324/page-tshirt-manches-courtes-col-rond.jpg,http://www.le66.fr/19325/page-tshirt-manches-courtes-col-rond.jpg,http://www.le66.fr/19326/page-tshirt-manches-courtes-col-rond.jpg;0;Couleur:GRIS:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4346;1;CHEMISE MANCHES LONGUES;HOMME,Chemises,Chemises manches longues,Sur-chemises,CLOSED,PrÚ-collection ÚtÚ 2016;140.83;;0.000000;;;;;;CLOC8433306H-CIEL;;;CLOSED;;;0.000000;0.000000;0.000000;0.000000;0.000000;5;1;both;0.00;;;;;;Chemise manches longues Bleu - CLOSED;;;chemise-manches-longues;;;1;0000-00-00;2016-01-15;1;http://www.le66.fr/19263/chemise-manches-longues.jpg,http://www.le66.fr/19265/chemise-manches-longues.jpg,http://www.le66.fr/19264/chemise-manches-longues.jpg,http://www.le66.fr/19266/chemise-manches-longues.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4351;1;CHEMISE MANCHES LONGUES;HOMME,Chemises,Chemises manches longues,CLOSED,PrÚ-collection ÚtÚ 2016;115.83;;0.000000;;;;;;CLOCHC84332H-BLEU;;;CLOSED;;;0.000000;0.000000;0.000000;0.000000;0.000000;6;1;both;0.00;;;;;;Chemise manches longues Bleu - CLOSED;;;chemise-manches-longues;;;1;0000-00-00;2016-01-15;1;http://www.le66.fr/19267/chemise-manches-longues.jpg,http://www.le66.fr/19268/chemise-manches-longues.jpg,http://www.le66.fr/19269/chemise-manches-longues.jpg,http://www.le66.fr/19270/chemise-manches-longues.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4355;1;PANTALON SLIM;HOMME,Denim,Jeans slim,CLOSED,PrÚ-collection ÚtÚ 2016,French Touch ;182.5;;0.000000;;;;;;CLOPA00999UH-BLEU;;;CLOSED;;;0.000000;0.000000;0.000000;0.000000;0.000000;8;1;both;0.00;;;;;;Pantalon slim Bleu - CLOSED;;;pantalon-slim;;;1;0000-00-00;2016-01-15;1;http://www.le66.fr/19271/pantalon-slim.jpg,http://www.le66.fr/19272/pantalon-slim.jpg,http://www.le66.fr/19273/pantalon-slim.jpg,http://www.le66.fr/19274/pantalon-slim.jpg,http://www.le66.fr/19275/pantalon-slim.jpg,http://www.le66.fr/19276/pantalon-slim.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4356;1;PANTALON DROIT;HOMME,Pantalons,Pantalons,CLOSED,PrÚ-collection ÚtÚ 2016;132.5;;0.000000;;;;;;CLOPA009W01H-BLAN;;;CLOSED;;;0.000000;0.000000;0.000000;0.000000;0.000000;12;1;both;0.00;;;;;;Pantalon droit Blanc - CLOSED;;;pantalon-droit;;;1;0000-00-00;2016-01-15;1;http://www.le66.fr/23493/pantalon-droit.jpg;0;Couleur:BLANC:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4358;1;PANTALON SLIM;HOMME,Denim,Jeans slim,CLOSED,PrÚ-collection ÚtÚ 2016,French Touch ;132.5;;0.000000;;;;;;CLOPA208959H-BLEU;;;CLOSED;;;0.000000;0.000000;0.000000;0.000000;0.000000;10;1;both;0.00;;;;;;Pantalon slim Bleu - CLOSED;;;pantalon-slim;;;1;0000-00-00;2016-01-15;1;http://www.le66.fr/21297/pantalon-slim.jpg,http://www.le66.fr/21292/pantalon-slim.jpg,http://www.le66.fr/21293/pantalon-slim.jpg,http://www.le66.fr/21296/pantalon-slim.jpg,http://www.le66.fr/21295/pantalon-slim.jpg;0;Couleur:BLEU:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4359;1;PANTALON DECHIRE;HOMME,Pantalons,Pantalons,CLOSED,PrÚ-collection ÚtÚ 2016;249.17;;0.000000;;;;;;CLOPA341305H-BEIG;;;CLOSED;;;0.000000;0.000000;0.000000;0.000000;0.000000;6;1;both;0.00;;;;;;Pantalon dechire Neutre - CLOSED;;;pantalon-dechire;;;1;0000-00-00;2016-01-15;1;http://www.le66.fr/23495/pantalon-dechire.jpg;0;Couleur:NEUTRE:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4366;1;CHINO SLIM;HOMME,Pantalons,Pantalons slim,CLOSED,PrÚ-collection ÚtÚ 2016;140.83;;0.000000;;;;;;CLOPA3420H-ROSE;;;CLOSED;;;0.000000;0.000000;0.000000;0.000000;0.000000;7;1;both;0.00;;;;;;Pantalon slim Rose - CLOSED;;;chino-slim;;;1;0000-00-00;2016-01-15;1;http://www.le66.fr/23494/chino-slim.jpg;0;Couleur:ROSE:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4370;1;JEAN SLIM;HOMME,Pantalons,Pantalons slim,CLOSED,PrÚ-collection ÚtÚ 2016;157.5;;0.000000;;;;;;CLOPAC34024H-GRIS;;;CLOSED;;;0.000000;0.000000;0.000000;0.000000;0.000000;7;1;both;0.00;;;;;;Pantalon slim Gris - CLOSED;;;jean-slim;;;1;0000-00-00;2016-01-15;1;http://www.le66.fr/23593/jean-slim.jpg;0;Couleur:GRIS:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
4371;1;JEAN EFFET USE;HOMME,Denim,Jeans slim,CLOSED;215.83;;0.000000;;;;;;CLOPAC34031H-DENM;;;CLOSED;;;0.000000;0.000000;0.000000;0.000000;0.000000;12;1;both;0.00;;;;;;Pantalon destroyed Denim - CLOSED;;;jean-effet-use;;;1;0000-00-00;2016-01-15;1;http://www.le66.fr/23502/jean-effet-use.jpg;0;Couleur:DENIM:1:1,Collection:E16:2:1,Genre:Femme:3:1;;new;;;;2;1;;;
4374;1;JOGGING;HOMME,Pantalons,SurvÛtements,CLOSED,PrÚ-collection ÚtÚ 2016;165.83;;0.000000;;;;;;CLOPAC34215H-GRIS;;;CLOSED;;;0.000000;0.000000;0.000000;0.000000;0.000000;9;1;both;0.00;;;;;;Jogging Gris - CLOSED;;;jogging;;;1;0000-00-00;2016-01-15;1;http://www.le66.fr/23491/jogging.jpg;0;Couleur:GRIS:1:1,Collection:E16:2:1,Genre:Homme:3:1;;new;;;;2;1;;;
